"bag_facility_source_name","bag_facility_current_name","bag_facility_destination_name","bag_type_ph","tracking_id_ekart","bag_id","bag_status","fact_updated_at","_source","bag_xdock","fact_updated_at_1"
"UttamNagarHub_DEL_PL","MotherHub_FRK","MotherHub_YKB","ZO","FMPC3232219381","PH-ZO-DELYKB-30358925","REACHED","2023-11-20T18:38:32.000+05:30","SHIPMENT",true,"2023-11-20T18:38:32.000+05:30"
"HissarHub_HSS_PL","MotherHub_YKB","MotherHub_YKB","ZO","FMPP2019999195","PH-ZO-DELYKB-30653429","OPENED","2023-11-22T15:51:15.000+05:30","BAG",false,"2023-11-22T15:51:15.000+05:30"
"Phase3NoidaHub_DEL_PL","MotherHub_YKB","MotherHub_YKB","B5","FMPC3252725569","PH-B5-DELYKB-30607042","OPENED","2023-11-21T09:21:13.000+05:30","BAG",false,"2023-11-21T09:21:13.000+05:30"
"PanipatHub_PPT_PL","MotherHub_YKB","MotherHub_YKB","ZO","FMPC3252888564","PH-ZO-DELYKB-30602327","OPENED","2023-11-21T17:24:00.000+05:30","BAG",false,"2023-11-21T17:24:00.000+05:30"
"CABTJalandharOPH_JLR_PL","MotherHub_YKB","MotherHub_YKB","ZO","FMPC3249275874","PH-ZO-DELYKB-29208824","OPENED","2023-11-22T09:09:54.000+05:30","BAG",false,"2023-11-22T09:09:54.000+05:30"
"Phase3NoidaHub_DEL_PL","MotherHub_YKB","MotherHub_YKB","ZO","FMPC3254855015","PH-ZO-DELYKB-30639066","OPENED","2023-11-22T09:17:35.000+05:30","BAG",false,"2023-11-22T09:17:35.000+05:30"
"HathrasHub_HTH_PL","MotherHub_YKB","MotherHub_YKB","ZO","FMPC3251793325","PH-ZO-DELYKB-30542750","OPENED","2023-11-21T19:42:04.000+05:30","BAG",false,"2023-11-21T19:42:04.000+05:30"
"BudhViharHub_DEL_PL","MotherHub_YKB","MotherHub_YKB","B5","FMPC3255673389","PH-B5-DELYKB-30501447","OPENED","2023-11-22T02:08:07.000+05:30","BAG",false,"2023-11-22T02:08:07.000+05:30"
"CABTJalandharOPH_JLR_PL","MotherHub_YKB","MotherHub_YKB","ZO","FMPC3252007408","PH-ZO-DELYKB-28797036","OPENED","2023-11-22T15:58:08.000+05:30","BAG",false,"2023-11-22T15:58:08.000+05:30"
"AgraHub_AGR_PL","Motherhub_GGN","MotherHub_YKB","ZO","FMPC3252512479","PH-ZO-DELYKB-30597932","REACHED","2023-11-21T23:38:26.000+05:30","BAG",true,"2023-11-21T23:38:26.000+05:30"
"MundkaHub_DEL_PL","MotherHub_YKB","MotherHub_YKB","ZO","FMPC3250617221","PH-ZO-DELYKB-30570796","OPENED","2023-11-20T13:25:47.000+05:30","BAG",false,"2023-11-20T13:25:47.000+05:30"
"AgraHub_AGR_PL","Motherhub_GGN","MotherHub_YKB","ZO","FMPC3254093474","PH-ZO-DELYKB-30441031","REACHED","2023-11-21T10:19:07.000+05:30","BAG",true,"2023-11-21T10:19:07.000+05:30"
"PrahladPur_DEL_PL","MotherHub_YKB","MotherHub_YKB","ZO","FMPC3255589892","PH-ZO-DELYKB-30640184","OPENED","2023-11-22T13:04:25.000+05:30","BAG",false,"2023-11-22T13:04:25.000+05:30"
"SikandraNH2Hub_AGR_PL","Motherhub_GGN","MotherHub_YKB","ZO","FMPC3250918316","PH-ZO-DELYKB-30540932","REACHED","2023-11-20T11:23:06.000+05:30","BAG",true,"2023-11-20T11:23:06.000+05:30"
"Britania_DEL_PL","MotherHub_YKB","MotherHub_YKB","B5","FMPC3250846235","PH-B5-DELYKB-29601991","OPENED","2023-11-21T10:48:07.000+05:30","BAG",false,"2023-11-21T10:48:07.000+05:30"
"UttamNagarHub_DEL_PL","MotherHub_YKB","MotherHub_YKB","ZO","FMPC3256923275","PH-ZO-DELYKB-30557832","OPENED","2023-11-22T01:41:48.000+05:30","BAG",false,"2023-11-22T01:41:48.000+05:30"
"HathrasHub_HTH_PL","MotherHub_BNL","MotherHub_YKB","B5","FMPP2020694181","PH-B5-DELYKB-30360267","REACHED","2023-11-22T15:18:05.000+05:30","BAG",true,"2023-11-22T15:18:05.000+05:30"
"NajafgarhHub_DEL_PL","MotherHub_YKB","MotherHub_YKB","B5","FMPP2020144449","PH-B5-DELYKB-30658720","OPENED","2023-11-22T05:12:53.000+05:30","BAG",false,"2023-11-22T05:12:53.000+05:30"
"CABTJalandharOPH_JLR_PL","MotherHub_YKB","MotherHub_YKB","ZO","FMPC3244331267","PH-ZO-MHYKB-21605999","OPENED","2023-11-22T01:56:18.000+05:30","BAG",false,"2023-11-22T01:56:18.000+05:30"
"NajafgarhHub_DEL_PL","MotherHub_YKB","MotherHub_YKB","ZO","FMPC3256009356","PH-ZO-DELYKB-29464840","OPENED","2023-11-22T13:50:35.000+05:30","BAG",false,"2023-11-22T13:50:35.000+05:30"
"WelcomeHub_DEL_PL","MotherHub_YKB","MotherHub_YKB","ZO","FMPC3254876113","PH-ZO-DELYKB-30645275","OPENED","2023-11-22T06:09:06.000+05:30","BAG",false,"2023-11-22T06:09:06.000+05:30"
"Phase3NoidaHub_DEL_PL","MotherHub_YKB","MotherHub_YKB","B5","FMPP2019520033","PH-B5-DELYKB-30639030","OPENED","2023-11-22T11:23:00.000+05:30","BAG",false,"2023-11-22T11:23:00.000+05:30"
"SonepatHub_SOP_PL","MotherHub_YKB","MotherHub_YKB","ZO","FMPP2017637336","PH-ZO-DELYKB-30621575","OPENED","2023-11-21T12:33:37.000+05:30","BAG",false,"2023-11-21T12:33:37.000+05:30"
"Rohinihub_DEL_PL","MotherHub_YKB","MotherHub_YKB","ZO","FMPC3252932380","PH-ZO-DELYKB-30590785","OPENED","2023-11-21T14:21:08.000+05:30","BAG",false,"2023-11-21T14:21:08.000+05:30"
"PrahladPur_DEL_PL","MotherHub_YKB","MotherHub_YKB","ZO","FMPC3256068794","PH-ZO-DELYKB-30559640","OPENED","2023-11-22T13:30:26.000+05:30","BAG",false,"2023-11-22T13:30:26.000+05:30"
"Jhilmil_DEL_PL","MotherHub_YKB","MotherHub_YKB","B5","FMPC3253230204","PH-B5-DELYKB-30498213","OPENED","2023-11-21T09:49:33.000+05:30","BAG",false,"2023-11-21T09:49:33.000+05:30"
"ShalimarGardenHub_DEL_PL","MotherHub_YKB","MotherHub_YKB","ZO","FMPC3256727722","PH-ZO-DELYKB-30609557","OPENED","2023-11-22T01:05:43.000+05:30","BAG",false,"2023-11-22T01:05:43.000+05:30"
"JasolaHub_DEL_PL","MotherHub_YKB","MotherHub_YKB","ZO","FMPC3253995105","PH-ZO-DELYKB-30595827","OPENED","2023-11-21T12:30:56.000+05:30","BAG",false,"2023-11-21T12:30:56.000+05:30"
"HathrasHub_HTH_PL","MotherHub_YKB","MotherHub_YKB","ZO","FMPC3251789902","PH-ZO-DELYKB-30542750","OPENED","2023-11-21T19:42:04.000+05:30","BAG",false,"2023-11-21T19:42:04.000+05:30"
"BawanaHub_DEL_PL","MotherHub_YKB","MotherHub_YKB","ZO","FMPP2017318226","PH-ZO-DELYKB-30486910","OPENED","2023-11-21T13:17:50.000+05:30","BAG",false,"2023-11-21T13:17:50.000+05:30"
"Ramaroadhub_DEL_PL","MotherHub_YKB","MotherHub_YKB","ZO","FMPC3256425815","PH-ZO-DELYKB-30005457","OPENED","2023-11-22T08:13:13.000+05:30","BAG",false,"2023-11-22T08:13:13.000+05:30"
"AgraHub_AGR_PL","Motherhub_GGN","MotherHub_YKB","ZO","FMPC3252432173","PH-ZO-DELYKB-30597926","REACHED","2023-11-22T02:27:06.000+05:30","BAG",true,"2023-11-22T02:27:06.000+05:30"
"PanipatHub_PPT_PL","MotherHub_YKB","MotherHub_YKB","B5","FMPC3254258571","PH-B5-FRKGGN-3442622","OPENED","2023-11-22T14:36:14.000+05:30","BAG",false,"2023-11-22T14:36:14.000+05:30"
"VasundharaHub_DEL_PL","MotherHub_YKB","MotherHub_YKB","ZO","FMPC3253386381","PH-ZO-DELYKB-30642160","OPENED","2023-11-22T03:49:27.000+05:30","BAG",false,"2023-11-22T03:49:27.000+05:30"
"SaharanpurHub_SHP_PL","MotherHub_YKB","MotherHub_YKB","B5","FMPP2019401012","PH-B5-DELYKB-30631288","OPENED","2023-11-21T20:31:19.000+05:30","BAG",false,"2023-11-21T20:31:19.000+05:30"
"MathuraHub_MTH_PL","MotherHub_YKB","MotherHub_YKB","ZO","FMPC3252154694","PH-ZO-DELYKB-30574736","OPENED","2023-11-21T13:09:35.000+05:30","BAG",false,"2023-11-21T13:09:35.000+05:30"
"HathrasHub_HTH_PL","MotherHub_YKB","MotherHub_YKB","ZO","FMPP2019283404","PH-ZO-DELYKB-30542750","OPENED","2023-11-21T19:42:04.000+05:30","BAG",false,"2023-11-21T19:42:04.000+05:30"
"AgraHub_AGR_PL","Motherhub_GGN","MotherHub_YKB","ZO","FMPC3251312226","PH-ZO-DELYKB-30598820","REACHED","2023-11-21T09:52:40.000+05:30","BAG",true,"2023-11-21T09:52:40.000+05:30"
"GurgaonMilestoneHub_DEL_PL","MotherHub_YKB","MotherHub_YKB","ZO","FMPC3255801446","PH-ZO-DELYKB-30660399","REACHED","2023-11-21T22:42:27.000+05:30","BAG",false,"2023-11-21T22:42:27.000+05:30"
"ModelTownHub_DEL_PL","MotherHub_YKB","MotherHub_YKB","ZO","FMPC3253422339","PH-ZO-DELYKB-30603947","OPENED","2023-11-21T12:58:40.000+05:30","BAG",false,"2023-11-21T12:58:40.000+05:30"
"RohtakHub_ROH_PL","MotherHub_YKB","MotherHub_YKB","ZO","FMPC3253320194","PH-ZO-DELYKB-30369130","OPENED","2023-11-21T23:54:16.000+05:30","BAG",false,"2023-11-21T23:54:16.000+05:30"
"PrahladPur_DEL_PL","MotherHub_YKB","MotherHub_YKB","ZO","FMPC3254409234","PH-ZO-DELYKB-30514402","OPENED","2023-11-21T13:07:01.000+05:30","BAG",false,"2023-11-21T13:07:01.000+05:30"
"MathuraHub_MTH_PL","MotherHub_YKB","MotherHub_YKB","ZO","FMPC3251510852","PH-ZO-DELYKB-30500472","OPENED","2023-11-21T22:46:05.000+05:30","BAG",false,"2023-11-21T22:46:05.000+05:30"
"CABTJalandharOPH_JLR_PL","MotherHub_YKB","MotherHub_YKB","ZO","FMPC3244316256","PH-ZO-MHYKB-21605999","OPENED","2023-11-22T01:56:18.000+05:30","BAG",false,"2023-11-22T01:56:18.000+05:30"
"Chhatarpur_DEL_PL","MotherHub_YKB","MotherHub_YKB","ZO","FMPC3252813713","PH-ZO-DELYKB-30656972","OPENED","2023-11-22T08:59:52.000+05:30","BAG",false,"2023-11-22T08:59:52.000+05:30"
"ShalimarGardenHub_DEL_PL","MotherHub_YKB","MotherHub_YKB","ZO","FMPP2019515139","PH-ZO-DELYKB-30657444","OPENED","2023-11-22T09:34:49.000+05:30","BAG",false,"2023-11-22T09:34:49.000+05:30"
"SaharanpurHub_SHP_PL","MotherHub_YKB","MotherHub_YKB","ZO","FMPC3254292296","PH-ZO-DELYKB-30631348","OPENED","2023-11-21T19:09:32.000+05:30","BAG",false,"2023-11-21T19:09:32.000+05:30"
"GurgaonMilestoneHub_DEL_PL","MotherHub_YKB","MotherHub_YKB","ZO","FMPC3255654147","PH-ZO-DELYKB-30572071","OPENED","2023-11-22T00:21:18.000+05:30","BAG",false,"2023-11-22T00:21:18.000+05:30"
"CABTJalandharOPH_JLR_PL","MotherHub_YKB","MotherHub_YKB","ZO","FMPC3248974134","PH-ZO-DELYKB-30565688","OPENED","2023-11-21T23:35:45.000+05:30","BAG",false,"2023-11-21T23:35:45.000+05:30"
"PrahladPur_DEL_PL","MotherHub_YKB","MotherHub_YKB","B5","FMPC3255831435","PH-B5-DELYKB-30566345","OPENED","2023-11-22T12:47:52.000+05:30","BAG",false,"2023-11-22T12:47:52.000+05:30"
"SahibabadHub_DEL_PL","MotherHub_YKB","MotherHub_YKB","B5","FMPP2020242729","PH-B5-DELYKB-30616784","OPENED","2023-11-22T07:16:22.000+05:30","BAG",false,"2023-11-22T07:16:22.000+05:30"
