"shipment_facility_current_name","shipment_facility_nexthop_name","shipment_service_tier","shipment_tms_cutoff","tracking_id_merchant","bag_id","tracking_id_ekart","bag_type_ph","bag_receive_time","fact_updated_at","bag_facility_source_name","shipment_facility_source_name","shipment_cpd"
"MotherHub_YKB","Motherhub_ULB","REGULAR","16:00:00","R-564661052","Eulub_bt-882693","FMPR0511841878","","2023-11-23T08:42:11.000+05:30","2023-11-23T08:42:21.000+05:30","CABTRasraODH_RSR","CABTRasraODH_RSR","1970-01-01T05:30:00.000+05:30"
"MotherHub_YKB","Motherhub_JKS","ECONOMY","23:00:00","C-17079275977721602","EDELALG-660909872","FMPC3140140594","","2023-11-13T14:59:20.000+05:30","2023-11-22T23:24:01.000+05:30","Motherhub_JKS","Motherhub_JKS","2023-10-20T02:59:59.000+05:30"
"MotherHub_YKB","Motherhub_JKS","REGULAR","23:00:00","R-565065468","EJAIBTS-1244583","FMPR0512225225","","2023-11-23T14:38:10.000+05:30","2023-11-23T14:38:13.000+05:30","HissarHub_HSS","HissarHub_HSS","1970-01-01T05:30:00.000+05:30"
"MotherHub_YKB","Motherhub_JKS","ECONOMY","23:00:00","B-33514811945700999","EHTHHTH-660863822","FMPC3138610548","","2023-11-23T14:45:48.000+05:30","2023-11-23T14:45:54.000+05:30","AligarhHub_ALG","Motherhub_JKS","2023-10-21T02:59:59.000+05:30"
"MotherHub_YKB","MotherHub_JJH","ECONOMY","09:00:00","C-5484954282604200","EGURJJH-2847350","FMPC3226949673","","2023-11-23T16:14:06.000+05:30","2023-11-23T16:14:10.000+05:30","JansathMDH_MFN","Motherhub_JKS","2023-11-14T02:59:59.000+05:30"
"MotherHub_YKB","Murthal_MUR","REGULAR","18:00:00","G-35610223997028650","EGURJJH-2858576","FMPC3222220147","","2023-11-23T08:55:23.000+05:30","2023-11-23T08:55:23.000+05:30","Murthal_MUR","Motherhub_JKS","2023-11-12T02:59:59.000+05:30"
"MotherHub_YKB","MotherHub_DEL","REGULAR","12:30:00","A-70744091581417167","EGURJJH-2856747","FMPC3244709385","","2023-11-23T08:52:22.000+05:30","2023-11-23T08:52:29.000+05:30","SonepatHub_SOP","Motherhub_JKS","2023-11-20T02:59:59.000+05:30"
"MotherHub_YKB","Motherhub_JKS","ECONOMY","23:00:00","D-46384291481826262","EHTHHTH-660863822","FMPC3227859840","","2023-11-23T14:45:48.000+05:30","2023-11-23T14:45:54.000+05:30","AligarhHub_ALG","Motherhub_JKS","2023-11-16T02:59:59.000+05:30"
"MotherHub_YKB","Motherhub_ULB","REGULAR","16:00:00","R-564813770","Eulub_bt-892147","FMPR0511959097","","2023-11-23T12:43:37.000+05:30","2023-11-23T12:43:40.000+05:30","CHAUKAGHATHUB_VNS","CHAUKAGHATHUB_VNS","1970-01-01T05:30:00.000+05:30"
"MotherHub_YKB","Motherhub_JKS","ECONOMY","23:00:00","B-70887647186521815","EHTHHTH-660864847","FMPC3249393909","","2023-11-23T14:49:34.000+05:30","2023-11-23T14:49:42.000+05:30","AligarhHub_ALG","MotherHub_STV_BTS","2023-11-25T02:59:59.000+05:30"
"MotherHub_YKB","MotherHub_DEL","ECONOMY","18:00:00","E-69598296857378111","EGURJJH-2864112","FMPC3250877651","","2023-11-23T14:50:29.000+05:30","2023-11-23T14:50:38.000+05:30","AligarhHub_ALG","Motherhub_JKS","2023-11-22T02:59:59.000+05:30"
"MotherHub_YKB","MotherHub_JJH","REGULAR","09:00:00","R-562323123","EGURJJH-2829982","FMPR0509565357","","2023-11-23T14:48:10.000+05:30","2023-11-23T14:48:17.000+05:30","IdentifyplusSikandraRoaMDH_SKN","KwarsiHighwayHub_ALG","1970-01-01T05:30:00.000+05:30"
"MotherHub_YKB","MotherHub_JJH","REGULAR","09:00:00","R-565393949","EGURJJH-2862738","FMPR0512502006","","2023-11-23T16:09:33.000+05:30","2023-11-23T16:09:43.000+05:30","KhattauliHub_MFN","KhattauliHub_MFN","1970-01-01T05:30:00.000+05:30"
"MotherHub_YKB","Motherhub_JKS","ECONOMY","23:00:00","C-73860506399138151","EHTHHTH-660863822","FMPC3220460784","","2023-11-23T14:45:48.000+05:30","2023-11-23T14:45:54.000+05:30","AligarhHub_ALG","MotherHub_NAG_BTS","2023-11-18T02:59:59.000+05:30"
