"fact_updated_at","facility_current","facility_next","facility_destination","item_id","tms_cut_off","grid_name","suggested_time","suggested_ldap","item_type","pick_completed","Bag_Source","stag_status","pick_completed_time","Consg","part_of_grid_1"
"2023-11-17T10:31:01.919+05:30","MotherHub_YKB","MotherHub_JJH","MotherHub_JJH","EGURJJH-2798605-1558","09:00:00","37","2023-11-17T09:45:43.140+05:30","ca.2475295","BAG",true,"Source","Not Stagged","2023-11-17T10:30:57.576+05:30","False",false
"2023-11-17T10:30:45.971+05:30","MotherHub_YKB","MotherHub_JJH","MotherHub_JJH","EGURJJH-2804744-1558","09:00:00","37","2023-11-17T09:15:02.873+05:30","ca.2457276","BAG",true,"Source","Not Stagged","2023-11-17T10:30:45.659+05:30","False",false
"2023-11-17T10:30:45.918+05:30","MotherHub_YKB","MotherHub_NAG_BTS","MotherHub_NAG_BTS","ENAGBTS-2477478-1362","00:00:00","12","2023-11-17T10:29:33.674+05:30","ca.2170654","BAG",false,"Source","Not Stagged","2023-11-17T10:29:31.672+05:30","True",false
"2023-11-17T10:30:45.918+05:30","MotherHub_YKB","Motherhub_PAT_BTS","Motherhub_PAT_BTS","EPATBTS-4824654-1366","20:00:00","19","2023-11-17T10:29:14.219+05:30","ca.2624952","BAG",false,"Source","Not Stagged","2023-11-17T10:29:12.217+05:30","True",false
"2023-11-17T10:30:45.918+05:30","MotherHub_YKB","Motherhub_ULB","Motherhub_ULB","ECCUULB-5951666-1523","16:00:00","25","2023-11-17T10:29:11.805+05:30","ca.2623780","BAG",false,"C_Dock","Stagged","2023-11-17T10:29:09.803+05:30","True",true
"2023-11-17T10:30:45.917+05:30","MotherHub_YKB","Motherhub_HRN","BolpurHub_BHP","ECCUBHP-660870806","02:00:00","24","2023-11-17T10:29:30.378+05:30","ca.2475295","BAG",false,"Source","Not Stagged","2023-11-17T10:29:28.376+05:30","True",false
"2023-11-17T10:30:45.917+05:30","MotherHub_YKB","Motherhub_HRN","Motherhub_HRN","EKOLHRN-2708516-1530","02:00:00","24","2023-11-17T10:29:24.960+05:30","ca.2457276","BAG",false,"Source","Not Stagged","2023-11-17T10:29:22.957+05:30","True",false
"2023-11-17T10:30:45.917+05:30","MotherHub_YKB","Motherhub_HRN","BasirhatHub_BSH","EBSHBSH-660889153","02:00:00","24","2023-11-17T10:29:15.197+05:30","ca.2475295","BAG",false,"Source","Not Stagged","2023-11-17T10:29:13.195+05:30","True",false
"2023-11-17T10:30:45.917+05:30","MotherHub_YKB","MotherHub_NAG_BTS","JabalpurHub_JBL","EDELJBL-660882178","00:00:00","12","2023-11-17T10:29:11.016+05:30","ca.2633445","BAG",false,"Source","Not Stagged","2023-11-17T10:29:09.015+05:30","True",false
"2023-11-17T10:30:45.917+05:30","MotherHub_YKB","Motherhub_ULB","HowrahMPHub_KOL","ECCUHRM-660934045","16:00:00","25","2023-11-17T10:29:07.701+05:30","ca.2623780","BAG",false,"C_Dock","Stagged","2023-11-17T10:29:05.699+05:30","True",true
"2023-11-17T10:30:45.917+05:30","MotherHub_YKB","Motherhub_RAC","Motherhub_RAC","ERACRAC-259651-1687","17:00:00","43","2023-11-17T10:27:49.401+05:30","ca.2457276","BAG",false,"Source","Not Stagged","2023-11-17T10:27:47.400+05:30","True",false
"2023-11-17T10:30:45.917+05:30","MotherHub_YKB","Motherhub_HRN","Motherhub_HRN","EKOLHRN-2712776-1529","02:00:00","24","2023-11-17T10:27:34.713+05:30","ca.2457276","BAG",false,"Source","Not Stagged","2023-11-17T10:27:32.711+05:30","True",false
"2023-11-17T10:30:35.737+05:30","MotherHub_YKB","Motherhub_GUW","RJSCShillongSplitODH_SHL","ESHLSHO-1512884","00:00:00","13","2023-11-17T10:05:22.385+05:30","ca.2633445","BAG",false,"Source","Stagged","2023-11-17T10:05:20.383+05:30","True",true
"2023-11-17T10:30:35.737+05:30","MotherHub_YKB","MotherHub_JJH","MotherHub_JJH","EGURJJH-2802805-1559","09:00:00","37","2023-11-17T09:22:34.706+05:30","ca.2457276","BAG",true,"Source","Not Stagged","2023-11-17T10:30:34.741+05:30","False",false
"2023-11-17T10:30:30.898+05:30","MotherHub_YKB","Motherhub_ULB","HowrahMPHub_KOL","ECCUHRM-660934048","16:00:00","25","2023-11-17T10:29:01.566+05:30","ca.2623780","BAG",false,"C_Dock","Stagged","2023-11-17T10:28:59.564+05:30","True",true
"2023-11-17T10:30:30.856+05:30","MotherHub_YKB","Motherhub_GUW","Teliamura1Hub_TLR","EIXATLR-660824637","00:00:00","13","2023-11-17T09:43:24.058+05:30","ca.2633445","BAG",false,"Source","Stagged","2023-11-17T09:43:22.057+05:30","True",true
"2023-11-17T10:30:25.769+05:30","MotherHub_YKB","Motherhub_GUW","LoadshareKabuganjODH_IXS","EIXSKBG-1483618","00:00:00","13","2023-11-17T09:36:18.894+05:30","ca.2633445","BAG",false,"Source","Stagged","2023-11-17T09:36:16.892+05:30","True",true
"2023-11-17T10:30:25.723+05:30","MotherHub_YKB","Motherhub_GUW","DudhnoiHub_DNI","EGAUDNI-660732630","00:00:00","13","2023-11-17T09:45:47.444+05:30","ca.2633445","BAG",false,"Source","Stagged","2023-11-17T09:45:45.442+05:30","True",true
"2023-11-17T10:30:20.965+05:30","MotherHub_YKB","Motherhub_GUW","KarimganjHub_KXJ","EKXJKXJ-660529424","00:00:00","13","2023-11-17T10:28:59.365+05:30","ca.2633445","BAG",false,"Source","Not Stagged","2023-11-17T10:28:57.364+05:30","True",false
"2023-11-17T10:30:20.965+05:30","MotherHub_YKB","Motherhub_ULB","kolkata uluberia bts","Eulub_bt-855454","16:00:00","25","2023-11-17T10:28:54.410+05:30","ca.2623780","BAG",false,"C_Dock","Stagged","2023-11-17T10:28:52.409+05:30","True",true
"2023-11-17T10:30:16.079+05:30","MotherHub_YKB","Motherhub_GUW","JagiroadHub_JID","ESHLJID-1616693","00:00:00","13","2023-11-17T09:36:45.482+05:30","ca.2633445","BAG",false,"Source","Stagged","2023-11-17T09:36:43.481+05:30","True",true
"2023-11-17T10:30:16.061+05:30","MotherHub_YKB","Motherhub_GUW","SixMileHub_GAU","EGAUSIM-660950003","00:00:00","13","2023-11-17T09:39:09.222+05:30","ca.2633445","BAG",false,"Source","Stagged","2023-11-17T09:39:07.220+05:30","True",true
"2023-11-17T10:30:10.765+05:30","MotherHub_YKB","Motherhub_GUW","AzaraHub_GAU","EGAUAZR-1510714","00:00:00","13","2023-11-17T08:35:10.876+05:30","ca.2170654","BAG",false,"Source","Stagged","2023-11-17T08:35:08.874+05:30","True",true
"2023-11-17T10:30:10.765+05:30","MotherHub_YKB","MotherHub_SIL","PanjiparaHub_PNJ","EIXBPNG-457514","00:00:00","17","2023-11-17T05:16:54.699+05:30","ca.2310931","BAG",true,"Source","Stagged","2023-11-17T10:30:07.554+05:30","False",true
"2023-11-17T10:30:05.927+05:30","MotherHub_YKB","Motherhub_GUW","Kumarghat1Hub_KUG","EIXAKUG-660770531","00:00:00","13","2023-11-17T09:28:40.939+05:30","ca.2633445","BAG",false,"Source","Stagged","2023-11-17T09:28:38.938+05:30","True",true
"2023-11-17T10:30:05.919+05:30","MotherHub_YKB","MotherHub_NAG_BTS","CABTSavnerODH_SVR","ENAGSVR-1326341","00:00:00","12","2023-11-17T10:28:47.409+05:30","ca.2624952","BAG",false,"Source","Not Stagged","2023-11-17T10:28:45.407+05:30","True",false
"2023-11-17T10:30:05.919+05:30","MotherHub_YKB","Motherhub_CUT","BerhampurHub_BMP","EBBIBMP-660929204","16:00:00","23","2023-11-17T10:27:02.522+05:30","ca.2784071","BAG",false,"Source","Not Stagged","2023-11-17T10:27:00.521+05:30","True",false
"2023-11-17T10:30:05.919+05:30","MotherHub_YKB","MotherHub_JKD","RamgarhHub_RMT","EIXRRMT-660846895","17:00:00","22","2023-11-17T07:50:04.895+05:30","ca.2784071","BAG",true,"Source","Stagged","2023-11-17T10:30:05.485+05:30","False",true
"2023-11-17T10:30:05.919+05:30","MotherHub_YKB","MotherHub_SIL","RJSCJalpaiguriODH_JPG","EIXBJPR-1498635","00:00:00","17","2023-11-17T05:09:29.675+05:30","ca.2776243","BAG",true,"Source","Stagged","2023-11-17T10:30:02.538+05:30","False",true
"2023-11-17T10:30:01.367+05:30","MotherHub_YKB","Motherhub_GUW","ShadowFaxRangiaODH_NLV","EGAURNG-1364459","00:00:00","13","2023-11-17T09:39:53.010+05:30","ca.2633445","BAG",false,"Source","Stagged","2023-11-17T09:39:51.008+05:30","True",true
"2023-11-17T10:29:55.933+05:30","MotherHub_YKB","MotherHub_NAG_BTS","AkolaHub_AKD","EAKDAKD-660885028","00:00:00","12","2023-11-17T10:28:42.527+05:30","ca.2633445","BAG",false,"Source","Not Stagged","2023-11-17T10:28:40.525+05:30","True",false
"2023-11-17T10:29:55.933+05:30","MotherHub_YKB","Motherhub_ULB","Motherhub_ULB","ECCUULB-5952681-1523","16:00:00","25","2023-11-17T10:28:40.960+05:30","ca.2623780","BAG",false,"C_Dock","Stagged","2023-11-17T10:28:38.959+05:30","True",true
"2023-11-17T10:29:55.892+05:30","MotherHub_YKB","MotherHub_JKD","KantatoliHub_IXR","EIXRKNT-660830674","17:00:00","22","2023-11-17T07:50:31.028+05:30","ca.2784071","BAG",true,"Source","Stagged","2023-11-17T10:29:55.510+05:30","False",true
"2023-11-17T10:29:55.892+05:30","MotherHub_YKB","MotherHub_SIL","CABTCoochbeharODH_COB","EIXBCOB-1456625","00:00:00","17","2023-11-17T05:01:55.636+05:30","ca.2776243","BAG",true,"Source","Stagged","2023-11-17T10:29:55.614+05:30","False",true
"2023-11-17T10:29:55.860+05:30","MotherHub_YKB","MotherHub_IDO","SouthtukoganjHub_IDR","EIDRSTK-1689210","05:30:00","14","2023-11-17T08:29:53.563+05:30","ca.2170654","BAG",false,"Source","Stagged","2023-11-17T08:29:51.562+05:30","True",true
"2023-11-17T10:29:55.846+05:30","MotherHub_YKB","Motherhub_GUW","Motherhub_GUW","EGAUGUW-3381227-1316","00:00:00","13","2023-11-17T09:08:26.439+05:30","ca.2633445","BAG",false,"Source","Stagged","2023-11-17T09:08:24.437+05:30","True",true
"2023-11-17T10:29:50.904+05:30","MotherHub_YKB","Motherhub_ULB","kolkata uluberia bts","EULBRC-865809","16:00:00","25","2023-11-17T10:28:36.473+05:30","ca.2623780","BAG",false,"C_Dock","Stagged","2023-11-17T10:28:34.471+05:30","True",true
"2023-11-17T10:29:50.904+05:30","MotherHub_YKB","Motherhub_ULB","Motherhub_ULB","ECCUULB-5954188-1527","16:00:00","25","2023-11-17T10:28:31.202+05:30","ca.2623780","BAG",false,"C_Dock","Stagged","2023-11-17T10:28:29.200+05:30","True",true
"2023-11-17T10:29:50.904+05:30","MotherHub_YKB","MotherHub_JJH","MotherHub_JJH","EGURJJH-2798646-1559","09:00:00","37","2023-11-17T10:28:30.254+05:30","ca.2475295","BAG",false,"Source","Not Stagged","2023-11-17T10:28:28.252+05:30","True",false
"2023-11-17T10:29:50.904+05:30","MotherHub_YKB","Motherhub_DIC","Motherhub_DIC","PH-B6-DELDIC-2038163","23:00:00","33","2023-11-17T10:28:29.839+05:30","ca.2315935","BAG",false,"C_Dock","Not Stagged","2023-11-17T10:28:27.837+05:30","True",false
"2023-11-17T10:29:50.904+05:30","MotherHub_YKB","Motherhub_HRN","CABTBagulaODH_KNJ","ECCUKNJ-1523780","02:00:00","24","2023-11-17T10:28:28.693+05:30","ca.2457276","BAG",false,"Source","Not Stagged","2023-11-17T10:28:26.692+05:30","True",false
"2023-11-17T10:29:50.904+05:30","MotherHub_YKB","MotherHub_NAG_BTS","MotherHub_NAG_BTS","ENAGBTS-2474226-1361","00:00:00","12","2023-11-17T10:28:26.142+05:30","ca.2633445","BAG",false,"Source","Not Stagged","2023-11-17T10:28:24.140+05:30","True",false
"2023-11-17T10:29:50.904+05:30","MotherHub_YKB","MotherHub_NAG_BTS","ElasticRunParatwadaODH_PRT","ENAGPRT-1364398","00:00:00","12","2023-11-17T10:28:14.995+05:30","ca.2624952","BAG",false,"Source","Not Stagged","2023-11-17T10:28:12.993+05:30","True",false
"2023-11-17T10:29:50.904+05:30","MotherHub_YKB","Motherhub_PAT_BTS","Motherhub_PAT_BTS","EPATBTS-4829181-1365","20:00:00","19","2023-11-17T10:28:14.103+05:30","ca.2457276","BAG",false,"Source","Not Stagged","2023-11-17T10:28:12.101+05:30","True",false
"2023-11-17T10:29:50.867+05:30","MotherHub_YKB","MotherHub_SIL","BangaliparaHub_BGL","ETEZBGL-1248280","00:00:00","17","2023-11-17T05:14:45.699+05:30","ca.2776243","BAG",true,"Source","Stagged","2023-11-17T10:29:49.665+05:30","False",true
"2023-11-17T10:29:50.855+05:30","MotherHub_YKB","MotherHub_JKD","MotherHub_JKD","EIXRJKD-2657112-1340","17:00:00","22","2023-11-17T07:50:56.497+05:30","ca.2784071","BAG",true,"Source","Stagged","2023-11-17T10:29:47.463+05:30","False",true
"2023-11-17T10:29:45.890+05:30","MotherHub_YKB","Motherhub_PAT_BTS","Motherhub_PAT_BTS","EPATBTS-4829183-1364","20:00:00","19","2023-11-17T10:28:10.484+05:30","ca.2475295","BAG",false,"Source","Not Stagged","2023-11-17T10:28:08.483+05:30","True",false
"2023-11-17T10:29:45.794+05:30","MotherHub_YKB","MotherHub_IDO","MotherHub_IDO","EINDIDO-1997401-1334","05:30:00","14","2023-11-17T08:31:23.901+05:30","ca.2170654","BAG",false,"Source","Stagged","2023-11-17T08:31:21.899+05:30","True",true
"2023-11-17T10:29:40.738+05:30","MotherHub_YKB","Motherhub_GUW","Tripurauniversityodh_IXA","EIXAGHJ-418426","00:00:00","13","2023-11-17T09:36:06.265+05:30","ca.2624952","BAG",false,"Source","Stagged","2023-11-17T09:36:04.263+05:30","True",true
"2023-11-17T10:29:40.738+05:30","MotherHub_YKB","MotherHub_IDO","MPNagarhub_BHO","EBHOMPN-1421914","05:30:00","14","2023-11-17T09:00:57.889+05:30","ca.2633445","BAG",false,"Source","Stagged","2023-11-17T09:00:55.888+05:30","True",true
"2023-11-17T10:29:40.712+05:30","MotherHub_YKB","MotherHub_IDO","JalgaonHub_JGO","EBOMJGO-660874023","05:30:00","14","2023-11-17T08:31:18.048+05:30","ca.2170654","BAG",false,"Source","Stagged","2023-11-17T08:31:16.047+05:30","True",true
"2023-11-17T10:29:40.712+05:30","MotherHub_YKB","MotherHub_SIL","ArariaHub_ARR","EGAYBHI-660852792","00:00:00","17","2023-11-17T05:16:01.935+05:30","ca.2776243","BAG",true,"Source","Stagged","2023-11-17T10:29:40.497+05:30","False",true
"2023-11-17T10:29:35.791+05:30","MotherHub_YKB","MotherHub_SIL","MotherHub_SIL","EBAGSIL-2536572-1443","00:00:00","17","2023-11-17T05:20:13.980+05:30","ca.2776243","BAG",true,"Source","Stagged","2023-11-17T10:29:32.447+05:30","False",true
"2023-11-17T10:29:35.764+05:30","MotherHub_YKB","Motherhub_GUW","NagaonHub_NGN","EGAUNGN-660881824","00:00:00","13","2023-11-17T10:28:06.031+05:30","ca.2624952","BAG",false,"Source","Not Stagged","2023-11-17T10:28:04.029+05:30","True",false
"2023-11-17T10:29:35.764+05:30","MotherHub_YKB","MotherHub_JKD","AdityapurHub_IXW","EIXWATP-660881160","17:00:00","22","2023-11-17T07:49:44.640+05:30","ca.2784071","BAG",true,"Source","Stagged","2023-11-17T10:29:34.338+05:30","False",true
"2023-11-17T10:29:30.801+05:30","MotherHub_YKB","MotherHub_IDO","VidyanagarHub_BHO","EDELBHO-660879854","05:30:00","14","2023-11-17T08:52:53.435+05:30","ca.2633445","BAG",false,"Source","Stagged","2023-11-17T08:52:51.434+05:30","True",true
"2023-11-17T10:29:30.769+05:30","MotherHub_YKB","MotherHub_IDO","MotherHub_IDO","EINDIDO-1992709-1333","05:30:00","14","2023-11-17T08:33:25.847+05:30","ca.2633445","BAG",false,"Source","Stagged","2023-11-17T08:33:23.845+05:30","True",true
"2023-11-17T10:29:25.880+05:30","MotherHub_YKB","MotherHub_SIL","KokrajharHub_KOJ","EKOJKOJ-660848755","00:00:00","17","2023-11-17T05:16:51.557+05:30","ca.2776243","BAG",true,"Source","Stagged","2023-11-17T10:29:21.308+05:30","False",true
"2023-11-17T10:29:25.877+05:30","MotherHub_YKB","Motherhub_SAI_4","CharaiHub_MUM","EBOMCRI-660877771","21:00:00","15","2023-11-17T10:27:59.682+05:30","ca.2624952","BAG",false,"Source","Not Stagged","2023-11-17T10:27:57.680+05:30","True",false
"2023-11-17T10:29:25.877+05:30","MotherHub_YKB","MotherHub_SIL","MotherHub_SIL","EBAGSIL-2539473-1443","00:00:00","17","2023-11-17T10:27:56.729+05:30","ca.2633445","BAG",false,"Source","Not Stagged","2023-11-17T10:27:54.728+05:30","True",false
"2023-11-17T10:29:25.871+05:30","MotherHub_YKB","Motherhub_ABD","HalolHub_HLL","EBDQHLL-1607751","23:00:00","21","2023-11-17T10:28:04.418+05:30","ca.2475295","BAG",false,"Source","Not Stagged","2023-11-17T10:28:02.416+05:30","True",false
"2023-11-17T10:29:20.867+05:30","MotherHub_YKB","MotherHub_JKD","JamshedpurHub_IXW","EDELIXW-660895958","17:00:00","22","2023-11-17T07:54:42.623+05:30","ca.2784071","BAG",true,"Source","Stagged","2023-11-17T10:29:19.361+05:30","False",true
"2023-11-17T10:29:20.811+05:30","MotherHub_YKB","MotherHub_IDO","MotherHub_IDO","EINDIDO-1991738-1334","05:30:00","14","2023-11-17T08:34:31.237+05:30","ca.2624952","BAG",false,"Source","Stagged","2023-11-17T08:34:29.235+05:30","True",true
"2023-11-17T10:29:15.883+05:30","MotherHub_YKB","Motherhub_ULB","kolkata uluberia bts","EULBRC-863961","16:00:00","25","2023-11-17T10:27:52.950+05:30","ca.2623780","BAG",false,"C_Dock","Stagged","2023-11-17T10:27:50.948+05:30","True",true
"2023-11-17T10:29:15.883+05:30","MotherHub_YKB","MotherHub_JKD","MotherHub_JKD","EIXRJKD-2658137-1340","17:00:00","22","2023-11-17T10:26:05.648+05:30","ca.2457276","BAG",false,"Source","Not Stagged","2023-11-17T10:26:03.646+05:30","True",false
"2023-11-17T10:29:15.883+05:30","MotherHub_YKB","Motherhub_CUT","Motherhub_CUT","EBHUCUT-3588645-1303","16:00:00","23","2023-11-17T10:25:41.782+05:30","ca.2457276","BAG",false,"Source","Not Stagged","2023-11-17T10:25:39.781+05:30","True",false
"2023-11-17T10:29:15.883+05:30","MotherHub_YKB","Motherhub_ULB","GariaHub_KOL","EKOLGAR-660992199","16:00:00","25","2023-11-17T10:25:34.844+05:30","ca.2784071","BAG",false,"Source","Not Stagged","2023-11-17T10:25:32.843+05:30","True",false
"2023-11-17T10:29:15.752+05:30","MotherHub_YKB","MotherHub_IDO","GunaHub_GUN","EGUNGUN-660825751","05:30:00","14","2023-11-17T08:31:22.929+05:30","ca.2633445","BAG",false,"Source","Stagged","2023-11-17T08:31:20.928+05:30","True",true
"2023-11-17T10:29:10.885+05:30","MotherHub_YKB","MotherHub_IDO","ElasticRunKhargoneODH_KHG","EIDRKHG-1314365","05:30:00","14","2023-11-17T08:40:46.144+05:30","ca.2633445","BAG",false,"Source","Stagged","2023-11-17T08:40:44.142+05:30","True",true
"2023-11-17T10:29:10.856+05:30","MotherHub_YKB","MotherHub_SIL","KatiharHub_KIR","EBIHKIR-660880942","00:00:00","17","2023-11-17T05:26:52.155+05:30","ca.2310931","BAG",true,"Source","Stagged","2023-11-17T10:29:10.258+05:30","False",true
"2023-11-17T10:29:10.855+05:30","MotherHub_YKB","MotherHub_IDO","PeoplesCampusHub_BHO","EBHOPCH-1686235","05:30:00","14","2023-11-17T08:32:20.410+05:30","ca.2170654","BAG",false,"Source","Stagged","2023-11-17T08:32:18.409+05:30","True",true
"2023-11-17T10:29:05.889+05:30","MotherHub_YKB","Motherhub_ULB","kolkata uluberia bts","Eulub_bt-849640","16:00:00","25","2023-11-17T10:27:47.876+05:30","ca.2623780","BAG",false,"C_Dock","Stagged","2023-11-17T10:27:45.874+05:30","True",true
"2023-11-17T10:29:05.858+05:30","MotherHub_YKB","MotherHub_JKD","MotherHub_JKD","EIXRJKD-2661982-1339","17:00:00","22","2023-11-17T08:01:26.667+05:30","ca.2784071","BAG",true,"Source","Stagged","2023-11-17T10:29:05.432+05:30","False",true
"2023-11-17T10:29:05.858+05:30","MotherHub_YKB","MotherHub_SIL","AlipurduarHub_ADP","ECCUADP-660841759","00:00:00","17","2023-11-17T05:24:43.328+05:30","ca.2310931","BAG",true,"Source","Stagged","2023-11-17T10:29:05.259+05:30","False",true
"2023-11-17T10:29:01.994+05:30","MotherHub_YKB","MotherHub_IDO","KalaninagarHub_IDR","EDELKNN-660890194","05:30:00","14","2023-11-17T08:49:14.430+05:30","ca.2624952","BAG",false,"Source","Stagged","2023-11-17T08:49:12.428+05:30","True",true
"2023-11-17T10:29:01.927+05:30","MotherHub_YKB","MotherHub_SIL","MatigaraHub_IXB","ECCUMTG-660903961","00:00:00","17","2023-11-17T05:25:07.747+05:30","ca.2776243","BAG",true,"Source","Stagged","2023-11-17T10:28:58.234+05:30","False",true
"2023-11-17T10:28:55.982+05:30","MotherHub_YKB","MotherHub_JKD","RatuHub_IXR","ECCUIXR-1450848","17:00:00","22","2023-11-17T08:01:59.242+05:30","ca.2784071","BAG",true,"Source","Stagged","2023-11-17T10:28:52.191+05:30","False",true
"2023-11-17T10:28:55.982+05:30","MotherHub_YKB","MotherHub_SIL","PurniaHub_PRN","EBIHPRN-660909088","00:00:00","17","2023-11-17T05:25:32.477+05:30","ca.2776243","BAG",true,"Source","Stagged","2023-11-17T10:28:52.225+05:30","False",true
"2023-11-17T10:28:51.016+05:30","MotherHub_YKB","Motherhub_ULB","kolkata uluberia bts","EULBRC-859227","16:00:00","25","2023-11-17T10:20:42.555+05:30","ca.2623792","BAG",false,"C_Dock","Stagged","2023-11-17T10:20:40.554+05:30","True",true
"2023-11-17T10:28:51.014+05:30","MotherHub_YKB","MotherHub_SIL","KishanganjHub_KNE","EGAMGAM-660849778","00:00:00","17","2023-11-17T05:24:03.428+05:30","ca.2776243","BAG",true,"Source","Stagged","2023-11-17T10:28:46.175+05:30","False",true
"2023-11-17T10:28:51.009+05:30","MotherHub_YKB","Motherhub_GUW","GoalparaHub_GLP","EGAUGLP-660849842","00:00:00","13","2023-11-17T10:27:40.949+05:30","ca.2633445","BAG",false,"Source","Not Stagged","2023-11-17T10:27:38.947+05:30","True",false
"2023-11-17T10:28:45.783+05:30","MotherHub_YKB","MotherHub_JJH","MotherHub_JJH","EGURJJH-2798474-1558","09:00:00","37","2023-11-17T01:27:13.255+05:30","ca.2322905","BAG",true,"Source","Not Stagged","2023-11-17T10:28:44.190+05:30","False",false
"2023-11-17T10:28:41.217+05:30","MotherHub_YKB","Motherhub_CUT","ElasticRunChandraSekharpurODH_BBI","EBBICDS-1748266","16:00:00","23","2023-11-17T10:27:07.842+05:30","ca.2457276","BAG",false,"Source","Not Stagged","2023-11-17T10:27:05.840+05:30","True",false
"2023-11-17T10:28:41.217+05:30","MotherHub_YKB","MotherHub_HJR","MotherHub_HJR","EPATHJR-753334-1319","19:00:00","27","2023-11-17T10:27:01.516+05:30","ca.2414851","BAG",false,"Source","Not Stagged","2023-11-17T10:26:59.514+05:30","True",false
"2023-11-17T10:28:41.217+05:30","MotherHub_YKB","MotherHub_CHG","KondagaonHub_KDN","ERAIKDN-1275240","20:00:00","18","2023-11-17T10:26:56.250+05:30","ca.2414851","BAG",false,"Source","Not Stagged","2023-11-17T10:26:54.249+05:30","True",false
