"shipment_facility_current_name","shipment_facility_nexthop_name","shipment_service_tier","shipment_tms_cutoff","tracking_id_merchant","bag_id"
"MotherHub_YKB","MotherHub_DEL","REGULAR","12:30:00",24,7
"MotherHub_YKB","ElasticRunGuskaraODH_GKH","REGULAR","04:30:00",16,3
"MotherHub_YKB","ElasticRunKeshodODH_KSD","ECONOMY","16:00:00",19,2
"MotherHub_YKB","JainagarHub_MDH","ECONOMY","20:00:00",57,5
"MotherHub_YKB","Motherhub_ABD","REGULAR","23:00:00",30,9
"MotherHub_YKB","CABTMadhubaniSplitODH_MBI","ECONOMY","20:00:00",54,3
"MotherHub_YKB","BarjoraHub_DGP","REGULAR","03:00:00",11,4
"MotherHub_YKB","PakriHub_DMH","ECONOMY","20:00:00",28,6
"MotherHub_YKB","MithanpuraHub_MZF","ECONOMY","19:00:00",100,5
"MotherHub_YKB","CABTMuzaffarpurSplitODH_MZF","REGULAR","19:00:00",23,2
"MotherHub_YKB","JaintpurHub_MZF","ECONOMY","19:00:00",42,2
"MotherHub_YKB","IdentifyPlusAmreliODH_AMR","ECONOMY","16:00:00",2,1
"MotherHub_YKB","Motherhub_RAC","REGULAR","17:00:00",21,9
"MotherHub_YKB","MotherHub_CHG","REGULAR","20:00:00",3,3
"MotherHub_YKB","CABTNarayanpurODH_LDA","REGULAR","06:00:00",7,3
"MotherHub_YKB","MotherHub_JKD","ECONOMY","17:00:00",7,7
"MotherHub_YKB","JasdanHub_JSN","ECONOMY","16:00:00",18,2
"MotherHub_YKB","MotherHub_JJH","REGULAR","09:00:00",10,8
"MotherHub_YKB","sanpka 01","ECONOMY","18:00:00",1,1
"MotherHub_YKB","MotherHub_HYP","ECONOMY","00:00:00",1,1
"MotherHub_YKB","SahibabadMPHub_DEL","ECONOMY","10:00:00",1,1
"MotherHub_YKB","Motherhub_PAT_BTS","REGULAR","20:00:00",22,11
"MotherHub_YKB","UttamNagarMPHub_DEL","REGULAR","10:00:00",3,3
"MotherHub_YKB","MotherHub_DEL","REGULAR","18:00:00",3,3
"MotherHub_YKB","BudhViharMPHub_DEL","REGULAR","10:00:00",1,1
"MotherHub_YKB","AdraSplitHub_ADR","REGULAR","03:00:00",12,3
"MotherHub_YKB","MotherHub_STV","REGULAR","21:00:00",1,1
"MotherHub_YKB","MotherHub_DEL","ECONOMY","19:00:00",3,3
"MotherHub_YKB","Motherhub_PLS","REGULAR","21:00:00",15,7
"MotherHub_YKB","Motherhub_LUH","REGULAR","11:00:00",1,1
"MotherHub_YKB","GangajalghatiHub_BKR","ECONOMY","04:30:00",1,1
"MotherHub_YKB","DwarkaGujaratHub_DWK","ECONOMY","16:00:00",2,2
